"";"A.Sapkowski_Miecz_przeznaczenia_fragment";"A.Sapkowski_Ostatnie_¿yczenie_fragment";"A.Sapkowski_Pani_Jeziora_fragment";"A.Sapkowski_Wie¿a_Jaskó³ki_fragment";"Bhagawatam_Œrimad_Damodara_lila_fragment";"C.Sagan_Kontakt_fragment";"C.Sagan_Kontakt_fragment2";"C.Sagan_Miliardy_Miliardy";"C.Sagan_Swiat_nawiedzany_przez_demony_fragment";"J.R.R.Tolkien_Dwie-Wie¿e_fragment";"J.R.R.Tolkien_Hobbit_fragment";"J.R.R.Tolkien_Powrót-Króla_fragment";"J.R.R.Tolkien_Wyprawa_frament";"Komentarz_do_Ewangelii_wg_Œw._Mateusza_fragment";"£.Siatkowski_Opowieœci_biblijne_fragment";"P.Skarga_¯ywoty_Pañskich_Œwiêtych";"S.Lem_Czlowiek_z_Marsa_fragment";"S.Lem_Odruch_warunkowy";"S.Lem_Pokoj_na_Ziemi_fragment";"S.Lem_Powrot_z_Gwiazd_frament"
"maelchlad";0;0;0;0,0115869385921913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"magia";0;0;0;0;0;0;0;0;0,0377460968985796;0;0;0;0;0;0;0;0;0;0;0
"magiczny";0;0;0,0342466813905914;0;0;0;0;0;0,0145062362222156;0;0;0;0;0;0;0;0;0;0;0
"magik";0;0;0;0;0;0;0;0;0,0188730484492898;0;0;0;0;0;0;0;0;0;0;0
"magnetyczny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0204830715397505;0;0;0
"maharad¿a";0;0;0;0;0,0106189879481262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"maj¹c";0;0;0;0;0;0;0;0;0;0;0;0;0,0485609898301951;0;0;0;0;0;0;0
"maj¹cych";0;0;0;0;0;0,0245564096300418;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"makhanu";0;0;0;0;0,0106189879481262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"malkiasza";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00822441121767338;0;0;0;0;0
"malunek";0;0;0;0,0231738771843826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"maluteñki";0;0;0;0;0,0106189879481262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"malutki";0;0;0,00940538004868112;0,00733770936773782;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0173225670516848;0;0
"ma³a";0;0;0;0,00890597344473824;0;0;0;0;0;0;0;0;0;0;0;0;0,0157437350468595;0;0;0
"ma³o";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0204830715397505;0;0;0
"ma³pa";0;0;0;0;0,0318569638443786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ma³y";0;0;0;0;0,00816198549112374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0180539570374313
"mam";0;0;0;0;0;0;0,02815193300752;0;0;0;0;0;0;0;0;0;0;0;0,0154508283483133;0
"manne¹uin";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,020101991139011;0
"manoacha";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"marionetka";0;0;0;0;0;0;0,0366265092787065;0;0;0;0;0;0;0;0;0;0;0;0;0
"markiz";0;0;0;0,0231738771843826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"markiza";0;0;0;0,0579346929609566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"marnotrawny";0;0;0;0;0;0;0;0;0;0;0;0;0;0,027704667274919;0;0;0;0;0;0
"martwi¹c";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"martwy";0,0165270054472008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0180539570374313
"marzyæ";0;0;0;0,0115869385921913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mas³o";0;0;0;0;0,0637139276887572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"masyw";0;0;0,0148519865803689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"masz";0;0;0;0,0115869385921913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"maszyna";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0614492146192516;0;0;0
"matana";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"matczyny";0;0;0;0;0,0212379758962524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"materia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0409661430795011;0;0;0
"matka";0;0;0;0;0,0244859564733712;0;0,0844557990225601;0;0;0;0;0;0;0;0;0;0;0;0;0
"matyldo";0;0;0;0,0115869385921913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"m¹drala";0;0;0;0;0;0,0245564096300418;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"m¹¿";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00948219246875555;0,00746500695480306;0;0;0;0
"md³y";0;0;0;0;0;0;0;0;0;0;0;0;0,0485609898301951;0;0;0;0;0;0;0
"mechanizm";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0204830715397505;0;0;0
"medycyna";0;0;0;0;0;0,0245564096300418;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"medyczny";0;0;0;0;0;0,0245564096300418;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"medytacja";0;0;0;0;0,0106189879481262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mego";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00316073082291852;0;0;0;0;0,0180539570374313
"mendelejew";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0273539752840972;0;0
"mendelejewa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0273539752840972;0;0
"metafizyka";0;0;0;0;0;0;0;0;0,0188730484492898;0;0;0;0;0;0;0;0;0;0;0
"metal";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0204830715397505;0;0;0
"metalowy";0;0;0;0;0;0;0;0;0;0;0,0127490504273964;0;0;0;0;0;0;0;0;0
"metoda";0;0;0;0;0;0,0982256385201673;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mewy";0,0215021298253103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mêczennica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"mêdrzec";0;0;0;0;0,0106189879481262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mêka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,019424395932078;0;0;0;0
"mê¿czyzna";0;0;0;0,0146754187354756;0;0;0;0,00927784947174985;0;0;0;0;0;0;0,00520830750554939;0;0;0;0;0
"mglisty";0;0,0284337374663642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mg³a";0,0115518810690914;0;0,00797913434669197;0;0;0;0;0;0;0;0;0,0305516854590442;0,0260890797178355;0;0;0;0;0;0;0
"mia³";0;0;0;0;0;0;0;0,011260773203008;0;0;0;0;0;0;0;0;0;0;0,0154508283483133;0
"miast";0;0;0,0148519865803689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"miasta";0;0;0;0,00890597344473824;0;0;0;0;0;0;0;0;0;0;0,00632146164583704;0;0;0;0;0
"miasteczko";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"miastem";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"miasto";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00822441121767338;0;0;0;0;0
"miastu";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"miecz";0;0;0,00940538004868112;0,00733770936773782;0;0;0;0;0;0;0;0;0;0;0,00520830750554939;0;0;0;0;0
"mieæ";0;0;0;0,0160857908847185;0,00491400491400491;0;0;0,00677966101694915;0;0;0;0;0;0,0128205128205128;0;0;0;0,0126582278481013;0;0
"miejsce";0;0;0;0,0160857908847185;0,00982800982800983;0;0;0;0;0;0;0;0;0;0;0,00449438202247191;0;0;0,00930232558139535;0,0108695652173913
"mieliæ";0,0136167442495831;0;0;0,00733770936773782;0;0;0;0;0;0;0,00807364482054928;0;0;0;0;0;0;0;0;0
"mieszkaniec";0;0;0;0;0;0;0;0,0146506037114826;0;0;0;0;0;0;0;0;0;0;0;0
"mieœciæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0273539752840972;0;0
"mieœcie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00822441121767338;0;0;0;0;0
"miêdzy";0;0;0;0;0,00672473118959756;0;0;0,00927784947174985;0;0;0;0;0;0;0,00781246125832409;0;0;0;0;0
"miêdzyubogich";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"miêso";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0164488224353468;0;0;0;0;0
"migotaæ";0;0;0;0;0;0;0;0;0;0;0,0127490504273964;0;0;0;0;0;0;0;0;0
"migotliwy";0;0;0;0;0;0;0;0;0;0;0,0127490504273964;0;0;0;0;0;0;0;0;0
"mil";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"milcz¹c";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0204830715397505;0;0;0
"milczeæ";0,0430042596506205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mi³oœæ";0;0;0;0;0,0637139276887572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mi³y";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,020101991139011;0
"minuta";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0273539752840972;0;0
"miód";0;0;0;0;0;0;0;0;0;0;0,0127490504273964;0;0;0;0;0;0;0;0;0
"misa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"miska";0;0;0;0;0;0;0;0;0;0;0,0127490504273964;0;0;0;0;0;0;0;0;0
"mistyczny";0;0;0;0;0;0;0;0;0,0188730484492898;0;0;0;0;0;0;0;0;0;0;0
"mitzi";0,0215021298253103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mleæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"mleko";0;0;0;0;0,106189879481262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"m³odego";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"m³odoœæ";0;0;0;0;0,0106189879481262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"m³ody";0;0;0;0,0115869385921913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"m³odzieniec";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"m³odzie¿";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"m³yñski";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"mn¹";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00632146164583704;0;0;0;0,0154508283483133;0
"mniejszy";0;0;0;0;0;0;0;0,0146506037114826;0;0;0;0;0;0;0;0;0;0;0;0
"moc";0;0;0,0148519865803689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mocno";0;0;0;0,00733770936773782;0;0;0;0;0;0;0;0;0;0;0,0026041537527747;0;0;0;0;0,0148748130117729
"mocny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"modliæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"mod³y";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"mogli";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"moich";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00316073082291852;0;0;0;0;0,0180539570374313
"moim";0;0;0;0,00890597344473824;0;0;0;0;0;0;0;0;0;0;0,00316073082291852;0;0;0;0;0
"moja";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"moj¹";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"moje";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0148841544544062;0,00441851207400069;0;0;0;0,0215993311152313;0,0126191744287357
"mojego";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"molestowaæ";0;0;0;0;0;0,0188745914482236;0;0;0,0145062362222156;0;0;0;0;0;0;0;0;0;0;0
"monotonny";0;0,0284337374663642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"moralny";0;0;0;0;0;0;0;0,0146506037114826;0;0;0;0;0;0;0;0;0;0;0;0
"mordowaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"morszczyn";0;0,0284337374663642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"morze";0,0115518810690914;0,0305516854590442;0;0;0;0;0;0;0;0;0;0;0,0260890797178355;0;0,0176740482960028;0;0;0;0;0
"moœci";0;0;0;0,0115869385921913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mowa";0;0;0;0;0;0;0;0;0;0;0,0127490504273964;0;0;0;0;0;0;0;0;0
"mozó³";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,020101991139011;0
"moŸdzierz";0;0;0;0;0,0106189879481262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mo¿liwoœæ";0;0;0;0;0;0;0;0;0,0188730484492898;0;0;0;0;0;0;0;0;0;0;0
"mo¿ny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"móc";0,00573135867385597;0;0;0;0,00566094886213784;0,00654547212184688;0;0;0;0;0,00339823921370221;0,0151579354400664;0;0;0,0021922037934254;0;0,0218389212027498;0;0,0107163078460005;0,00626088637741875
"mój";0;0;0;0,00733770936773782;0;0;0;0;0;0;0;0;0;0,0175446512446552;0,0026041537527747;0;0;0;0;0
"mówi¹c";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"mówiæ";0;0;0;0;0;0,0197382453882523;0,0147200474081882;0;0;0;0,00512379231317465;0;0,0195164673501821;0;0,0148741107017087;0;0;0,0109934531276342;0;0
"mroczny";0;0;0;0;0;0;0;0;0;0;0,0127490504273964;0;0;0;0;0;0;0;0;0
"mrukn¹æ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0273539752840972;0;0
"mszyæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"munsztuk";0;0;0,0148519865803689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mur";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0164488224353468;0;0;0;0;0
"mury»pos³aniec";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"musieæ";0,00753518991457591;0;0,00520471880697511;0,00406051788962402;0;0;0;0,00513414634857545;0,00661385664991161;0;0,00446776747147421;0;0;0;0,0014410781853756;0;0;0;0;0
"musn¹æ";0;0,0284337374663642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"muzyka";0,0215021298253103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mych";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"myæ";0;0;0,0148519865803689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mylny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"myœl";0;0;0;0;0;0;0,0366265092787065;0;0;0;0;0;0;0;0;0;0;0;0;0
"myœleæ";0;0;0;0;0;0;0;0;0,0188730484492898;0;0;0;0;0;0;0;0;0;0;0
"nabraæ";0;0;0,00940538004868112;0;0;0;0;0;0;0;0;0;0;0,0175446512446552;0;0,00615048448127237;0;0;0;0
"nacisk";0;0,0284337374663642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"naczynie";0;0;0;0;0,0489719129467424;0;0;0;0;0;0;0;0;0;0,00316073082291852;0;0;0;0;0
"nadal";0,0165270054472008;0,0218547900979432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nadchodziæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"nader";0;0;0;0;0;0;0,0366265092787065;0;0;0;0;0;0;0;0;0;0;0;0;0
"nadstawiæ";0;0;0,0148519865803689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nadu¿ycie";0;0;0;0;0;0;0;0,0146506037114826;0;0;0;0;0;0;0;0;0;0;0;0
"nadzieja";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"naga";0;0,0218547900979432;0,0114155604635305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nag³y";0;0;0;0;0;0;0;0;0;0,0178185079156442;0,00446776747147421;0;0,0170176760992108;0;0;0,00340353521984215;0,00717807190914577;0;0,00704452638525469;0,0164627518785843
"najad³szy";0;0;0;0;0;0;0;0;0;0;0,0127490504273964;0;0;0;0;0;0;0;0;0
"najdalej";0;0;0;0;0;0;0;0;0;0;0;0,0568674749327285;0;0;0;0;0;0;0;0
"najd³u¿szy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"najdrobniejszy";0;0;0;0;0;0;0;0,0146506037114826;0;0;0;0;0;0;0;0;0;0;0;0
"najezdny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"najgorsze";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0273539752840972;0;0
"najgroŸniejszy";0;0;0;0;0;0;0;0;0;0;0,0127490504273964;0;0;0;0;0;0;0;0;0
"najlepszy";0;0;0;0,00890597344473824;0;0,0188745914482236;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"najmniej";0;0;0;0;0;0;0;0;0,0188730484492898;0;0;0;0;0;0;0;0;0;0;0
"najpierw";0;0;0;0;0;0;0;0,011260773203008;0;0;0;0;0;0;0,00316073082291852;0;0;0;0;0
"najwidoczniej";0;0;0;0;0;0;0;0;0;0;0,0127490504273964;0;0;0;0;0;0;0;0;0
"najwiêcej";0;0;0,0114155604635305;0;0;0;0;0;0;0;0,00979919792002172;0;0;0;0;0;0;0;0;0
"nak³adaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"nakryæ";0;0;0;0;0;0;0;0;0;0;0,0127490504273964;0;0;0;0;0;0;0;0;0
"nale¿ny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"namaszczaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"nandy";0;0;0;0;0,0106189879481262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"napaœæ";0;0;0;0;0;0;0;0,0146506037114826;0;0;0;0;0;0;0;0;0;0;0;0
"napiæ";0;0;0;0;0,00816198549112374;0;0;0;0;0,0390815069986748;0;0;0;0;0;0;0;0;0;0
"napiêcie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0204830715397505;0;0;0
"naprawdê";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"naprawiæ";0;0;0;0;0;0;0;0,0146506037114826;0;0;0;0;0;0;0;0;0;0;0;0
"naprzeciw";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00632146164583704;0,00746500695480306;0;0;0;0
"naprzód";0;0;0;0;0;0;0;0;0;0;0;0,0568674749327285;0;0;0;0;0;0;0;0
"narada";0;0;0;0;0;0;0;0;0;0,0508462128810278;0;0;0;0;0;0;0;0;0;0
"narkotyk";0;0;0;0,0231738771843826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"narodowy";0;0;0;0;0;0;0;0,0146506037114826;0;0;0;0;0;0;0;0;0;0;0;0
"narodu»";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"narodziæ";0;0;0;0;0,0106189879481262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"naród";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,019424395932078;0;0;0;0
"narybek";0;0;0,0148519865803689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"narysowaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"narzekaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,019424395932078;0;0;0;0
"narzêdzie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0204830715397505;0;0;0
"narzucaj¹c";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,023488739646127
"narzutowy";0;0;0,0148519865803689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nas³uchiwaæ";0;0;0;0;0;0;0;0;0;0,0508462128810278;0;0;0;0;0;0;0;0;0;0
"nast¹piæ";0;0;0;0;0;0;0;0,011260773203008;0;0;0;0;0;0;0;0;0,0157437350468595;0;0;0
"nastêpny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0164488224353468;0;0;0;0;0
"nasz";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0123366168265101;0;0;0;0;0
"nasza";0;0;0;0;0;0,0245564096300418;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nasz¹";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0204830715397505;0;0;0
"nasze";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00632146164583704;0;0,0157437350468595;0;0;0
"naszego";0;0;0;0;0;0;0;0;0,0145062362222156;0;0;0;0;0;0,00316073082291852;0;0;0;0;0
"naszego»widzia³";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"naszej";0;0;0;0;0;0,0188745914482236;0;0;0,0145062362222156;0;0;0;0;0;0;0;0;0;0;0
"natê¿enie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0409661430795011;0;0;0
"natrêtny";0;0;0;0,0115869385921913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nauczaæ";0;0;0;0;0;0;0;0;0,0188730484492898;0;0;0;0;0;0;0;0;0;0;0
"nauczyæ";0;0;0;0;0;0;0,0366265092787065;0;0;0;0;0;0;0;0;0;0;0;0;0
"nauk";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"nauka";0;0;0;0;0;0,0245564096300418;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"naukowy";0;0;0;0;0;0,0566237743446709;0;0;0,0290124724444311;0;0;0;0;0;0;0;0;0;0;0
"nawóz";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00822441121767338;0;0;0;0;0
"nawzajem";0;0;0;0;0;0;0;0,0146506037114826;0;0;0;0;0;0;0;0;0;0;0;0
"nazajutrz";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"nazwaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0204830715397505;0;0;0
"nazwisko";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0273539752840972;0;0
"nazywaæ";0;0;0;0;0;0;0;0;0,0119518148216865;0;0,00807364482054928;0;0;0;0;0;0;0,0173225670516848;0;0
"nementhuyvar";0;0;0;0,034760815776574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ni¹";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00632146164583704;0;0;0;0;0,0180539570374313
"niby";0;0;0;0;0;0;0;0;0;0;0,0127490504273964;0;0;0;0;0;0;0;0;0
"niczego";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"niczym";0;0;0,0159582686933839;0,00622500829728515;0,0114099660682426;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0107996655576156;0
"niebezpieczeñstwo";0;0;0;0;0;0;0;0,0146506037114826;0;0;0;0;0;0;0;0;0;0;0;0
"niebieski";0;0;0,0114155604635305;0;0;0;0;0;0;0;0;0;0;0;0;0,0149300139096061;0;0;0;0
"niebios";0;0;0;0;0;0;0;0;0;0;0;0;0,0485609898301951;0;0;0;0;0;0;0
"niebo";0;0;0;0;0;0;0;0;0;0;0;0;0,0260890797178355;0,0446524633632185;0,00220925603700034;0;0;0;0,0107996655576156;0
"niech";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0212944108646626;0,00632146164583704;0;0;0;0;0
"nieco";0;0;0;0;0;0,0245564096300418;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nieczystoœci";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"niedba³oœæ";0;0;0;0;0;0;0,0366265092787065;0;0;0;0;0;0;0;0;0;0;0;0;0
"niedo³ê¿ny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0204830715397505;0;0;0
"niedoskona³oœæ";0;0;0;0;0;0;0;0;0,0188730484492898;0;0;0;0;0;0;0;0;0;0;0
"niedostatek";0;0;0;0;0;0;0,02815193300752;0;0;0;0;0;0;0;0,00316073082291852;0;0;0;0;0
"niedowierzanie";0;0;0;0;0;0;0;0;0,0188730484492898;0;0;0;0;0;0;0;0;0;0;0
"niedziela";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"niegdyœ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"niego";0,00753518991457591;0,0199285943793389;0;0,00812103577924803;0,0111639300208582;0;0;0;0;0;0;0;0;0,00970880238993435;0,0129697036683804;0,00680707043968431;0;0;0;0
"niekiedy";0;0;0;0;0;0;0;0;0,0188730484492898;0;0;0;0;0;0;0;0;0;0;0
"niektóry";0;0;0,0188107600973622;0;0;0;0;0,00927784947174985;0;0;0;0;0;0;0;0,00615048448127237;0;0;0;0
"niemczech";0;0;0;0;0,0106189879481262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"niemi³o";0;0;0;0;0;0;0,0366265092787065;0;0;0;0;0;0;0;0;0;0;0;0;0
"niemu";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00632146164583704;0,00746500695480306;0;0;0;0
"nienawiœæ";0;0;0;0;0;0;0;0,0146506037114826;0;0;0;0;0;0;0;0;0;0;0;0
"nieoceniony";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"niepokoj¹cy";0;0;0;0;0;0;0;0;0,0188730484492898;0;0;0;0;0;0;0;0;0;0;0
"niepostrze¿enie";0;0;0;0;0;0;0;0;0;0;0;0,0568674749327285;0;0;0;0;0;0;0;0
